id,refined_local_name,parent_id,refined_local_name_p,schema,vec_datatype_numeric,vec_datatype_text,vec_datatype_date,vec_datatype_miscellaneous,vec_constraint_pk,vec_constraint_fk,vec_constraint_notnull,vec_constraint_default,vec_constraint_unique,vec_constaint_check,concept_concat_info,concept_concat_sgtrt5,concept_concat_sgtrt5_dtype_constraints,reconstruction_error_zscore_sgtrt5,reconstruction_error_zscore_glove,reconstruction_error_lof_sgtrt5,reconstruction_error_lof_glove,reconstruction_error_01lof_sgtrt5,reconstruction_error_01lof_glove,reconstruction_error_pca2_glove,reconstruction_error_pca5_glove,reconstruction_error_pca2_sgtrt5,reconstruction_error_pca5_sgtrt5,reconstruction_error_01pca2_glove,reconstruction_error_01pca5_glove,reconstruction_error_01pca40_glove,reconstruction_error_01pca2_sgtrt5,reconstruction_error_01pca5_sgtrt5,reconstruction_error_01pca55_sgtrt5,reconstruction_error_01ae_v0_glove,reconstruction_error_01ae_v0_sgtrt5,reconstruction_error_01ae_v0_glove_b10,reconstruction_error_01ae_v0_sgtrt5_b10,reconstruction_error_ensemble_AHMb,reconstruction_error_ensemble_APC
CONCEPT_68,image filename,CONCEPT_61,products,OC_ORACLE,0,1,0,0,0,0,0,0,0,0,image filename:products:OC_ORACLE,products image filename,products image filename text,0.8020045,0.8695276193424352,1.026347,1.1525526933090688,1.0313166,1.0092707061215225,0.1888972406325149,0.1033846203051374,0.00037686914,0.00036582036,0.0250558270088667,0.023329081348042,0.0064382131484494,0.025998482,0.025400616,0.0020231975,688.2555,828.0937,820.45825,1015.7091,0.39505348337417034,0.42512024800946746
CONCEPT_69,image charset,CONCEPT_61,products,OC_ORACLE,0,1,0,0,0,0,0,0,0,0,image charset:products:OC_ORACLE,products image char set,products image char set text,0.86825705,0.9261489288554904,1.1076113,1.2501565505531296,1.1091017,1.0357785401490311,0.2246836341988529,0.1183016906257324,0.0005329765,0.00052973925,0.0286968501987186,0.02718174356992,0.0051955831759781,0.035967547,0.035698507,0.0014364352,719.79803,882.7141,855.9881,1092.1075,0.6419338020311185,0.6508021401117262
CONCEPT_70,image last updated,CONCEPT_61,products,OC_ORACLE,0,0,1,0,0,0,0,0,0,0,image last updated:products:OC_ORACLE,products image last updated,products image last updated date,0.78906804,0.916097744864878,1.04415,1.287323315293753,1.050064,1.0513260920238598,0.2261634801903281,0.1564088793212949,0.00040154104,0.00039394712,0.0335563336757799,0.0310346565929332,0.0027896928139035,0.027124844,0.026675263,0.0023169997,707.9542,800.4869,840.6793,982.76404,0.3769072439290071,0.43829399385377865
CONCEPT_72,order id,CONCEPT_71,orders,OC_ORACLE,1,0,0,0,1,0,0,0,0,0,order id:orders:OC_ORACLE,orders order id,orders order id numeric primary key,0.7017811,0.6831568003713185,0.97485214,1.0056263055038928,0.9754642,1.026164560384424,0.0893891003285994,0.0383440896345457,0.00020373461,0.00011914483,0.0295130827097321,0.0158006517394888,0.0018307135482728,0.012889716,0.0080947215,0.0019428631,579.75665,742.90125,717.63885,936.76843,0.1407475208390221,0.15537636207391728
CONCEPT_73,order datetime,CONCEPT_71,orders,OC_ORACLE,0,0,1,0,0,0,0,0,0,0,order datetime:orders:OC_ORACLE,orders order date time,orders order date time date,0.80148506,0.9261066473200572,1.0559624,1.1746512022563076,1.0536252,1.0555604151167526,0.1922558027823863,0.1311868767304039,0.0004769493,0.0002927183,0.052377457450657,0.0318182216181187,0.0040323727157421,0.03100352,0.01951621,0.0075230175,686.50256,803.14386,833.7001,996.8263,0.43590240027167604,0.4930317145063079
CONCEPT_74,customer id,CONCEPT_71,orders,OC_ORACLE,1,0,0,0,0,1,0,0,0,0,customer id:orders:OC_ORACLE,orders customer id,orders customer id numeric foreign key,0.64233524,0.7240514014984761,0.9841925,1.0202489528216103,0.98273236,1.0331978366259842,0.1127191382904635,0.0491519079357941,0.00010543476,8.092005e-05,0.0324550610288795,0.0186620588973933,0.0018797250597614,0.0068282187,0.005393807,0.0019639537,608.2976,719.4116,739.81866,928.851,0.06406188653875057,0.14096332473438472
CONCEPT_75,order status,CONCEPT_71,orders,OC_ORACLE,0,1,0,0,0,0,0,0,0,0,order status:orders:OC_ORACLE,orders order status,orders order status text,0.78327066,0.7467529602819147,1.0549251,1.0406035713501758,1.0536888,1.0432632506605457,0.1226884563264145,0.0769030000808878,0.0004360172,0.0002738708,0.0361903838147804,0.0203165458209665,0.0053292433403739,0.027951896,0.017884592,0.0012702455,594.4861,777.9519,732.2302,943.59247,0.35512470026141146,0.3408275361234307
CONCEPT_76,store id,CONCEPT_71,orders,OC_ORACLE,1,0,0,0,0,1,0,0,0,0,store id:orders:OC_ORACLE,orders store id,orders store id numeric foreign key,0.6524496,0.7119954841782117,0.97964257,1.0271744032228824,0.9817108,1.0405580088851691,0.1125427873595519,0.056212022946734,0.00025683627,0.00017877451,0.0333785627008004,0.0201146080649562,0.0040564505237892,0.016720342,0.012186408,0.002025162,608.84717,714.4084,741.41437,910.5377,0.10156561433090767,0.16546716336930894
CONCEPT_78,shipment id,CONCEPT_77,shipments,OC_ORACLE,1,0,0,0,1,0,0,0,0,0,shipment id:shipments:OC_ORACLE,shipments shipment id,shipments shipment id numeric primary key,0.7833416,0.726022896797507,1.11268,0.981411557629784,1.1114898,1.0655068523575304,0.1084208075138195,0.0499718778796942,0.00052381837,0.0003920193,0.0481750217109231,0.0349980183620931,0.0017101675230704,0.034218013,0.026274642,0.0022066531,669.42633,801.9709,800.30756,958.75244,0.4499330679624034,0.4258067401939619
CONCEPT_79,store id,CONCEPT_77,shipments,OC_ORACLE,1,0,0,0,0,1,0,0,0,0,store id:shipments:OC_ORACLE,shipments store id,shipments store id numeric foreign key,0.7494653,0.8400935468958124,1.0972086,1.0616230296494005,1.0957625,1.0795218218179816,0.1497588897562927,0.0791801153655356,0.0004777629,0.0003673795,0.0561295011008806,0.0398167474453265,0.0034635007648537,0.03148402,0.02459617,0.0023040965,711.56366,760.3916,844.5154,927.87134,0.36578142449189704,0.4199544452268012
CONCEPT_80,customer id,CONCEPT_77,shipments,OC_ORACLE,1,0,0,0,0,1,0,0,0,0,customer id:shipments:OC_ORACLE,shipments customer id,shipments customer id numeric foreign key,0.68745613,0.8521494642160768,1.0403662,1.054750244261522,1.0406933,1.0718548198616409,0.1536562527949161,0.0795856332427232,0.00033494807,0.00031061855,0.0561529760109019,0.0385630448197326,0.002106585538254,0.02223513,0.020822061,0.0021384456,713.1659,735.3741,843.3197,909.6913,0.20502140137882202,0.3097179665532996
CONCEPT_81,delivery address,CONCEPT_77,shipments,OC_ORACLE,0,1,0,0,0,0,0,0,0,0,delivery address:shipments:OC_ORACLE,shipments delivery address,shipments delivery address text,0.8784408,0.9485570877233162,1.0844655,1.0829713871952182,1.0841088,1.1151241557653102,0.1819527697328598,0.1359934018778988,0.00069363887,0.00057415635,0.0607306118432511,0.0495930961025344,0.0048321691961259,0.045132443,0.03719403,0.003946727,744.99097,868.27545,881.0874,1036.1655,0.6295520955110953,0.6416262406556302
CONCEPT_82,shipment status,CONCEPT_77,shipments,OC_ORACLE,0,1,0,0,0,0,0,0,0,0,shipment status:shipments:OC_ORACLE,shipments shipment status,shipments shipment status text,0.89809114,0.7887322579923826,1.1534349,1.085598691688478,1.1397997,1.1942872375007725,0.1120122503844517,0.0902704423335339,0.00070615317,0.0005710908,0.0501538805133384,0.0405121926898643,0.003882474770449,0.045784343,0.037525065,0.0022919334,676.05615,862.94336,811.272,1010.30505,0.6816407430312583,0.6041207865936495
CONCEPT_84,order id,CONCEPT_83,order items,OC_ORACLE,1,0,0,0,0,1,0,0,0,0,order id:order items:OC_ORACLE,order items order id,order items order id numeric foreign key,0.7050478,0.8395902344323778,0.97895867,1.0060750175223951,0.97947425,1.096830663124265,0.090264280029059,0.064107081062611,0.00028156713,0.00017633529,0.0394183523609202,0.0258669287835819,0.0025423506454913,0.01795552,0.012169856,0.0012930878,662.7395,758.13464,831.7926,941.7296,0.1783620522291056,0.2644146985952709
CONCEPT_85,line item id,CONCEPT_83,order items,OC_ORACLE,1,0,0,0,0,0,0,0,0,0,line item id:order items:OC_ORACLE,order items line item id,order items line item id numeric,0.7386864,1.0183006740397815,1.039927,1.119260295249804,1.0407498,1.2090131249554603,0.1460549439024986,0.0963962077711965,0.00038530093,0.00030435878,0.0516743424185014,0.0379375892148521,0.0050417886032212,0.025493577,0.020957112,0.0023622003,754.53156,779.42255,917.081,960.9451,0.30969688335316503,0.45571980526569134
CONCEPT_86,product id,CONCEPT_83,order items,OC_ORACLE,1,0,0,0,0,1,0,0,0,0,product id:order items:OC_ORACLE,order items product id,order items product id numeric foreign key,0.646431,0.8487916189212257,0.9853638,1.005555479425417,0.98284113,1.1244324021691765,0.1011641643467286,0.0663309299008098,0.00020812037,0.00012014812,0.041433844136327,0.0279066009898689,0.0021774597629418,0.013182084,0.008136901,0.0013505112,686.8476,713.53455,849.66626,896.5112,0.0714637842547159,0.20424063517014812
CONCEPT_87,unit price,CONCEPT_83,order items,OC_ORACLE,1,0,0,0,0,0,0,0,0,0,unit price:order items:OC_ORACLE,order items unit price,order items unit price numeric,0.78654623,0.9665032487373804,1.0799516,1.0331938621635317,1.076053,1.1637930401000465,0.1504994194392707,0.1160537855351127,0.0005025728,0.0003799249,0.048830713946765,0.0384781898421732,0.0016896417044998,0.03279145,0.025015866,0.0016116848,716.67456,809.1686,873.6751,975.8262,0.4337440292121544,0.520729283485596
CONCEPT_88,quantity,CONCEPT_83,order items,OC_ORACLE,1,0,0,0,0,0,0,0,0,0,quantity:order items:OC_ORACLE,order items quantity,order items quantity numeric,0.7642037,0.8048412673032883,1.0409464,1.0826560690149551,1.0517162,1.0896674721278266,0.0831165073851963,0.0641460853626261,0.00043823346,0.0003101536,0.0381534209572021,0.02784968593691,0.0020912030709934,0.029649347,0.021014282,0.0017503487,647.6179,797.794,805.017,968.48895,0.35472293943002714,0.381611397364752
CONCEPT_89,shipment id,CONCEPT_83,order items,OC_ORACLE,1,0,0,0,0,1,0,0,0,0,shipment id:order items:OC_ORACLE,order items shipment id,order items shipment id numeric foreign key,0.707458,0.9053844656920278,1.0268344,1.0228288803175298,1.0235635,1.1679540264729262,0.1136972768861561,0.0815226341193199,0.00034343716,0.00022823912,0.0434331090536388,0.0300255593938187,0.0050058131133187,0.021649564,0.015131491,0.0033497398,691.419,767.2396,861.7149,933.265,0.23410735327895954,0.34945079844564403
CONCEPT_91,inventory id,CONCEPT_90,inventory,OC_ORACLE,1,0,0,0,1,0,0,0,0,0,inventory id:inventory:OC_ORACLE,inventory inventory id,inventory inventory id numeric primary key,0.8631169,0.6841424278808104,1.1000028,1.0004069886465217,1.0982896,1.1337913629150105,0.0936602131167231,0.0505834685127637,0.000662457,0.00038168704,0.0426860391896945,0.0315335203568509,0.0019609815592165,0.042316716,0.025881657,0.0014217744,640.69666,886.22455,741.20276,1067.84,0.6523448627366267,0.5507812904774292
CONCEPT_92,store id,CONCEPT_90,inventory,OC_ORACLE,1,0,0,0,0,1,0,0,0,0,store id:inventory:OC_ORACLE,inventory store id,inventory store id numeric foreign key,0.79950714,0.7982130779791157,1.0883344,1.0341845755141044,1.0991374,1.1565328948986493,0.1326453604505306,0.0814607877463581,0.0005762168,0.00035183504,0.0504502006227045,0.0364741981625266,0.0033417467631394,0.03677852,0.023578381,0.0015488017,682.8662,831.8943,784.99084,1016.658,0.5160395462027816,0.514274738349816
CONCEPT_93,product id,CONCEPT_90,inventory,OC_ORACLE,1,0,0,0,0,1,0,0,0,0,product id:inventory:OC_ORACLE,inventory product id,inventory product id numeric foreign key,0.72972876,0.7775504428836338,1.0396272,1.0306010296132533,1.0356799,1.1736264982177496,0.1260528753643984,0.0802593456948885,0.00042940877,0.00021930494,0.048937843202995,0.0351068633762748,0.0013933517769945,0.02717019,0.01475663,0.0010688663,678.416,780.14215,778.70447,965.1079,0.3222809740562263,0.3612248556928671
CONCEPT_94,product inventory,CONCEPT_90,inventory,OC_ORACLE,1,0,0,0,0,0,0,0,0,0,product inventory:inventory:OC_ORACLE,inventory product inventory,inventory product inventory numeric,0.82267195,0.7428779796198349,1.0618,1.070780737581902,1.061395,1.241649289769492,0.1001651313423197,0.0931001398046179,0.00042809956,0.00039297505,0.0442564323571176,0.0413834186474484,0.0012045578213394,0.028213196,0.026208708,0.0023386192,641.66473,825.0704,739.084,1004.279,0.446752645289531,0.4021377988944258
CONCEPT_97,customernumber,CONCEPT_96,customers,OC_MYSQL,1,0,0,0,0,0,1,0,0,0,customernumber:customers:OC_MYSQL,customers customer number,customers customer number numeric not null,0.7370556,0.5557158286800262,0.99922967,0.9857431299581392,1.0013744,1.0037404703858022,0.0625954751040823,0.0560224581801235,0.00047105967,0.00020460352,0.0238270676968696,0.0165344372650544,0.0022197252284377,0.03118512,0.013859048,0.0022002144,521.1759,790.9333,650.548,990.81305,0.3327091259160498,0.261721163235501
CONCEPT_98,customername,CONCEPT_96,customers,OC_MYSQL,0,1,0,0,0,0,1,0,0,0,customername:customers:OC_MYSQL,customers customer name,customers customer name text not null,0.72833127,0.5574642506339564,1.0008477,0.986571224748882,1.002682,1.0087650211601753,0.0583000325799592,0.0529994709041128,0.0004826271,0.00013817954,0.0234564683117148,0.0133080272379527,0.0015043958309126,0.03110385,0.009249893,0.0024361156,523.09375,776.99475,654.3183,987.8491,0.3288460808771155,0.26499112039649364
CONCEPT_99,contactlastname,CONCEPT_96,customers,OC_MYSQL,0,1,0,0,0,0,1,0,0,0,contactlastname:customers:OC_MYSQL,customers contact lastname,customers contact lastname text not null,0.73631334,0.8442439719183069,1.0028313,1.1488165485104145,1.0023739,1.0021672103289798,0.1764021427658745,0.1721041930380252,0.00047557938,0.00028846847,0.0442735318167453,0.0337950770186219,0.0062238698790099,0.030905066,0.019225165,0.004279748,660.7474,791.1387,802.2577,994.6586,0.34061825490271724,0.4062587373419733
CONCEPT_100,contactfirstname,CONCEPT_96,customers,OC_MYSQL,0,1,0,0,0,0,1,0,0,0,contactfirstname:customers:OC_MYSQL,customers contact first name,customers contact first name text not null,0.75533605,0.8281903630482631,1.0039945,1.141061723622983,1.0125569,1.0102690358076718,0.1511580863976617,0.1339550695244001,0.0004949539,0.00026404145,0.0442912324915665,0.0328818369242415,0.0066043019361453,0.03246515,0.017449176,0.0037845066,659.6799,806.62836,806.25555,1004.8485,0.37211888490772227,0.4164324903828248
CONCEPT_101,phone,CONCEPT_96,customers,OC_MYSQL,0,1,0,0,0,0,1,0,0,0,phone:customers:OC_MYSQL,customers phone,customers phone text not null,0.7789796,0.6896148658096478,1.0070783,1.0139556668395426,1.0084823,0.9999168344830078,0.1029284868523986,0.0950653514258235,0.0005176409,0.00033653693,0.0313679396271583,0.0212716939563096,0.0027690763600669,0.03445111,0.023226595,0.0033906123,565.8965,793.8012,703.3688,994.32324,0.3892770746902736,0.35113199801463807
CONCEPT_102,addressline1,CONCEPT_96,customers,OC_MYSQL,0,1,0,0,0,0,1,0,0,0,addressline1:customers:OC_MYSQL,customers address line 1,customers address line 1 text not null,0.71264786,0.7913607668895936,1.0197861,1.1523589191090933,1.0179409,1.0037716703212796,0.1186646689731789,0.1029722601703649,0.00046261968,0.00036115604,0.0410695962235277,0.0299602033677241,0.0022415621005164,0.030460522,0.023286304,0.0021424072,634.3304,782.54767,754.1244,976.4989,0.3156269487027906,0.3734355367933945
CONCEPT_103,addressline2,CONCEPT_96,customers,OC_MYSQL,0,1,0,0,0,0,0,1,0,0,addressline2:customers:OC_MYSQL,customers address line 2,customers address line 2 text default,0.7285114,0.7858600081436589,1.0342482,1.1441561632466204,1.0295736,1.0025418148586076,0.1159501383633986,0.1006299011543626,0.00048541964,0.00041003685,0.0407279835971981,0.0294871156064118,0.0023296525452033,0.03232186,0.026907777,0.0017928719,630.65234,806.7505,752.68713,998.6396,0.369234799481518,0.4129783400801049
CONCEPT_104,city,CONCEPT_96,customers,OC_MYSQL,0,1,0,0,0,0,1,0,0,0,city:customers:OC_MYSQL,customers city,customers city text not null,0.79139996,0.6382359415257367,1.020572,1.0042860480461475,1.0186996,1.000322206855264,0.0831062561437898,0.0690802785577263,0.0005446168,0.00031559306,0.0290638667676708,0.0179893408601271,0.0023805900391964,0.034735274,0.020215696,0.0018322486,567.8976,823.5228,702.00104,1034.8217,0.4591467202028101,0.3877866414858148
CONCEPT_105,state,CONCEPT_96,customers,OC_MYSQL,0,1,0,0,0,0,0,1,0,0,state:customers:OC_MYSQL,customers state,customers state text default,0.74348277,0.6690611457538126,1.0131024,1.0095176094676828,1.0141104,0.9973484972549016,0.0925886983168435,0.0794930450220835,0.0004895868,0.00033860173,0.030738398770276,0.0205196946776141,0.0034142326968351,0.031530283,0.022393718,0.0026598386,565.6914,803.33545,700.1416,998.4055,0.363138342933879,0.34096531842094346
CONCEPT_106,postalcode,CONCEPT_96,customers,OC_MYSQL,0,1,0,0,0,0,0,1,0,0,postalcode:customers:OC_MYSQL,customers postal code,customers postal code text default,0.75659156,0.761740435672824,1.0312059,1.0809231894707232,1.029844,1.0069679706506038,0.139010280730694,0.134097617978359,0.00047994615,0.00036787693,0.0383304645859018,0.0305592661800967,0.0020019755573255,0.03171272,0.024034202,0.0019106264,621.0101,800.24207,752.61053,1006.4636,0.3927762019517005,0.4048391624183346
CONCEPT_107,country,CONCEPT_96,customers,OC_MYSQL,0,1,0,0,0,0,1,0,0,0,country:customers:OC_MYSQL,customers country,customers country text not null,0.76785326,0.6483311242554557,1.0126132,1.0063986455774745,1.0109183,1.0038593782527774,0.0817804232956519,0.0684117886710438,0.00053381856,0.00023569523,0.0293610997082303,0.017566039982204,0.0022032815542896,0.034826446,0.016206518,0.001992982,560.7649,823.7429,701.37585,1025.6229,0.4224852868811475,0.37291280779726255
CONCEPT_108,salesrepemployeenumber,CONCEPT_96,customers,OC_MYSQL,1,0,0,0,0,0,0,1,0,0,salesrepemployeenumber:customers:OC_MYSQL,customers sales rep employee number,customers sales rep employee number numeric default,0.78860694,0.9456926583492912,1.0788699,1.4222442199447995,1.0786785,1.140032487533899,0.2612657208946226,0.2413742348579352,0.00054580206,0.00039944638,0.0550688459931609,0.0496190496981608,0.0057860630646623,0.03558138,0.027070204,0.005755624,710.42883,807.54443,834.7303,984.45337,0.4577340373593067,0.5334133995416996
CONCEPT_109,creditlimit,CONCEPT_96,customers,OC_MYSQL,0,0,0,0,0,0,0,1,0,0,creditlimit:customers:OC_MYSQL,customers credit limit,customers credit limit default,0.838898,0.7821826157758135,1.0869919,1.1560278973053997,1.0944937,1.014853314013369,0.158835747819398,0.1476005101081897,0.00063421816,0.00047085682,0.0412879232009908,0.0339781739090566,0.0113081875171835,0.041734684,0.03144028,0.0046302825,646.15784,880.24945,770.4115,1082.0608,0.6279991907721763,0.5901907960139093
CONCEPT_111,employeenumber,CONCEPT_110,employees,OC_MYSQL,1,0,0,0,0,0,1,0,0,0,employeenumber:employees:OC_MYSQL,employees employee number,employees employee number numeric not null,0.82112056,0.6361363938089138,1.0158336,0.9916332537972816,1.0167525,1.0061781217908472,0.0732608239892132,0.0540518187501781,0.00041671505,0.00025739556,0.0197048369107884,0.0134375284388435,0.0019897889820861,0.027330147,0.017274337,0.0024641214,555.1666,786.1158,704.1666,976.792,0.37513830997480524,0.28129780823876704
CONCEPT_112,lastname,CONCEPT_110,employees,OC_MYSQL,0,1,0,0,0,0,1,0,0,0,lastname:employees:OC_MYSQL,employees lastname,employees lastname text not null,0.8282878,0.8042547390930206,1.0006359,1.1149489326943296,0.99892324,0.9907147780564528,0.1326655479993732,0.1148122848067935,0.00036903317,0.0002630159,0.0285196834046013,0.0213290043092467,0.0072926913953079,0.023761086,0.017474571,0.0031329251,627.13654,795.05664,784.2831,1010.7764,0.3844418467212582,0.36471627068003065
CONCEPT_113,firstname,CONCEPT_110,employees,OC_MYSQL,0,1,0,0,0,0,1,0,0,0,firstname:employees:OC_MYSQL,employees first name,employees first name text not null,0.8200728,0.7556097420040163,0.999069,1.0332295539553968,1.0011984,0.9975063501625492,0.0964878384343244,0.0783316152666861,0.00037999699,0.00025153827,0.0257855602423578,0.0183671430498272,0.0026932128747197,0.024533542,0.016614629,0.002493651,604.79895,798.65784,765.4854,1004.65985,0.3748931532944453,0.3381629420486384
CONCEPT_114,extension,CONCEPT_110,employees,OC_MYSQL,0,1,0,0,0,0,1,0,0,0,extension:employees:OC_MYSQL,employees extension,employees extension text not null,0.8617967,0.7323715311213708,1.018468,1.0075942679137488,1.0215499,0.9972349752864572,0.092493697579377,0.0750651668339292,0.00051017624,0.00043059452,0.0248570727145934,0.0180653564538972,0.0065965425449184,0.032958414,0.028226102,0.0028651857,594.1694,842.2962,749.5663,1034.1852,0.4957441211666925,0.41788364790257704
CONCEPT_115,email,CONCEPT_110,employees,OC_MYSQL,0,1,0,0,0,0,1,0,0,0,email:employees:OC_MYSQL,employees email,employees email text not null,0.87114686,0.7130168637934597,1.015505,1.008751063447881,1.0162153,1.00220791695336,0.0904581262215603,0.0720142646686782,0.00044402943,0.0003127162,0.0216017306665571,0.0141054214380013,0.0034642018587785,0.029081514,0.021187045,0.0005556138,576.0479,827.37067,742.5482,1026.4487,0.46951820704605096,0.375767772192803
CONCEPT_116,officecode,CONCEPT_110,employees,OC_MYSQL,0,1,0,0,0,0,1,0,0,0,officecode:employees:OC_MYSQL,employees office code,employees office code text not null,0.8401344,0.8162472105573959,1.019709,1.0454589041847655,1.0190111,0.996731968942514,0.1308886165042505,0.1123893278660857,0.00042114858,0.0003635659,0.0287198125150826,0.0230213609559402,0.0058901149410184,0.027774403,0.024224931,0.003243587,630.6125,833.2335,783.37775,1031.5973,0.44789874844043015,0.4252637925901465
CONCEPT_117,reportsto,CONCEPT_110,employees,OC_MYSQL,1,0,0,0,0,0,0,1,0,0,reportsto:employees:OC_MYSQL,employees reports to,employees reports to numeric default,0.94170046,0.8451264588954231,1.0391108,1.0919919629036847,1.0456625,1.0053758153635952,0.1539562703946935,0.1203284375635404,0.00055971235,0.000475347,0.0340212045109297,0.027172916851718,0.0128366504673915,0.037156135,0.032133456,0.003331653,638.2215,892.91437,777.91583,1083.7979,0.6373214026229203,0.5548685710466146
CONCEPT_118,jobtitle,CONCEPT_110,employees,OC_MYSQL,0,1,0,0,0,0,1,0,0,0,jobtitle:employees:OC_MYSQL,employees job title,employees job title text not null,0.83806705,0.8112152410399058,1.004318,1.030341353135047,1.0082021,0.9964681739713508,0.1302525275712604,0.0966368645616194,0.00042871138,0.00033345004,0.0278308679204644,0.0209816490933506,0.0043215282651276,0.0292233,0.022630773,0.0027504961,635.6592,822.5725,785.668,1035.5134,0.43968726759298726,0.4161736953294341
CONCEPT_120,officecode,CONCEPT_119,offices,OC_MYSQL,0,1,0,0,0,0,1,0,0,0,officecode:offices:OC_MYSQL,offices office code,offices office code text not null,0.86935586,0.7306074130094796,1.0650705,1.0294663656923309,1.05931,1.0648806055580209,0.0893047270128747,0.0816518117949614,0.0005821237,0.00050714635,0.033175446201849,0.0235949892523172,0.0021761059044627,0.037725188,0.032743644,0.0020840506,633.50903,878.11536,772.2645,1068.5695,0.5999404440898767,0.5157820662844167
CONCEPT_121,city,CONCEPT_119,offices,OC_MYSQL,0,1,0,0,0,0,1,0,0,0,city:offices:OC_MYSQL,offices city,offices city text not null,0.92207545,0.7705876699590261,1.0608846,1.0378571813001367,1.056743,1.04029530063704,0.0907629629076751,0.0785707319558618,0.00056690775,0.00042711137,0.0343821122180125,0.0247950948884121,0.001846441593193,0.03643618,0.02751255,0.0018718032,661.99084,899.49475,808.35236,1107.8584,0.6680546898997172,0.564634000978047
CONCEPT_122,phone,CONCEPT_119,offices,OC_MYSQL,0,1,0,0,0,0,1,0,0,0,phone:offices:OC_MYSQL,offices phone,offices phone text not null,0.8912873,0.8219665942429372,1.0626352,1.0300290698480112,1.0569553,1.0914688918260549,0.1147561184347756,0.1000559392462783,0.0005803605,0.0005421829,0.0375921396517199,0.0281406405942386,0.0024192000495432,0.038190994,0.0355224,0.0030877348,663.9531,866.4109,813.23505,1050.0978,0.5948482769614928,0.537923814547722
CONCEPT_123,addressline1,CONCEPT_119,offices,OC_MYSQL,0,1,0,0,0,0,1,0,0,0,addressline1:offices:OC_MYSQL,offices address line 1,offices address line 1 text not null,0.8373087,0.9237124953228828,1.0242922,1.1951468222766055,1.0347428,1.064383634852343,0.1195218559152344,0.1094543608384603,0.00051704346,0.00043565079,0.0478960910608439,0.0355186112077777,0.0018077282979087,0.033135753,0.028056258,0.002085942,731.98804,839.5886,863.11066,1027.4573,0.47874853671763473,0.5088455362734364
CONCEPT_124,addressline2,CONCEPT_119,offices,OC_MYSQL,0,1,0,0,0,0,0,1,0,0,addressline2:offices:OC_MYSQL,offices address line 2,offices address line 2 text default,0.8348505,0.9182117365769484,1.022613,1.201849311600373,1.0368286,1.0387904449672087,0.1167101495604426,0.1068858388792408,0.0005412069,0.00046723647,0.0474980813450533,0.0353370477492693,0.0022926634665686,0.035480108,0.030663379,0.001971189,729.65784,860.69574,861.3121,1048.196,0.5043560976743581,0.5336359767646157
CONCEPT_125,state,CONCEPT_119,offices,OC_MYSQL,0,1,0,0,0,0,0,1,0,0,state:offices:OC_MYSQL,offices state,offices state text default,0.87260586,0.8014128741871019,1.0490717,1.044563314196674,1.0472292,1.0411851688764644,0.1034886887837005,0.0884841220344193,0.0005541419,0.00042914398,0.036796371831939,0.0272751480148235,0.0034471489283082,0.03698365,0.028361594,0.0026053835,662.4275,875.1787,808.29517,1060.7053,0.5711584152072414,0.5180472766016757
CONCEPT_126,country,CONCEPT_119,offices,OC_MYSQL,0,1,0,0,0,0,1,0,0,0,country:offices:OC_MYSQL,offices country,offices country text not null,0.86251384,0.780682852688745,1.0537045,1.024061667505133,1.0503949,1.0590461447411113,0.0934740956985889,0.0793674971245704,0.0005530801,0.00041282704,0.0354100423236266,0.025024644311662,0.0018367598852696,0.03609713,0.026822543,0.0021921594,657.4356,877.8408,809.2176,1067.9182,0.5745947443284292,0.5190030080742964
CONCEPT_127,postalcode,CONCEPT_119,offices,OC_MYSQL,0,1,0,0,0,0,1,0,0,0,postalcode:offices:OC_MYSQL,offices postal code,offices postal code text not null,0.9034619,0.889574263519106,1.0732645,1.089586040255729,1.0697149,1.0696408039461678,0.1515112788745215,0.1355582423102047,0.0006018941,0.00045556013,0.0442719042397708,0.0333344051998511,0.0015916410945202,0.03949639,0.029478991,0.0015632929,714.0335,891.72534,855.2978,1087.4817,0.6571308365423614,0.6232921689041551
CONCEPT_128,territory,CONCEPT_119,offices,OC_MYSQL,0,1,0,0,0,0,1,0,0,0,territory:offices:OC_MYSQL,offices territory,offices territory text not null,0.8816259,0.7957810203895045,1.0705038,1.0354355742347223,1.0646589,1.0688278122659656,0.0992882834579453,0.0847936393559285,0.00057136844,0.00048049595,0.0373418893076212,0.0276349115432378,0.0057974463241332,0.03705856,0.0313513,0.0013330096,662.3981,879.49115,809.66675,1070.6285,0.6117976865662671,0.5495080055449424
CONCEPT_130,ordernumber,CONCEPT_129,orderdetails,OC_MYSQL,1,0,0,0,0,0,1,0,0,0,ordernumber:orderdetails:OC_MYSQL,order details order number,order details order number numeric not null,0.710896,0.8615390353549053,1.0222682,1.0350327236261974,1.0190171,1.105270003155342,0.109933500191822,0.0879183491470699,0.00032547617,0.00025964665,0.0454515058652787,0.0371825522355871,0.0011388971080507,0.02163808,0.017329134,0.0017231718,667.7556,761.57056,838.6649,956.7409,0.2496879066565867,0.34186460447346734
